path,new_h,orig_h,i,rmse,d0,d1,di,0.001,0.005,0.01,0.02,0.03,0.05,0.1
val/traditional/judge/000302.npy,1,0,5,0.717,0.15,0.207,0.218,0.975,0.441,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000855.npy,1,1,29,3.017,0.756,0.117,0.375,0.986,0.924,0.842,0.675,0.144,0.0,0.0
val/traditional/judge/004020.npy,1,1,29,2.809,0.753,0.073,0.232,0.973,0.891,0.773,0.554,0.063,0.0,0.0
val/traditional/judge/003836.npy,1,0,4,0.68,0.188,0.245,0.251,0.95,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003021.npy,0,1,11,1.413,0.318,0.129,0.33,0.93,0.811,0.607,0.0,0.0,0.0,0.0
val/traditional/judge/000591.npy,1,1,29,3.05,0.462,0.103,0.336,0.982,0.921,0.833,0.682,0.092,0.0,0.0
val/traditional/judge/001170.npy,0,1,1,0.725,0.003,0.003,0.004,0.255,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003603.npy,1,0,5,0.708,0.041,0.057,0.058,0.917,0.231,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000282.npy,1,0,18,2.066,0.03,0.232,0.25,0.97,0.861,0.686,0.0,0.0,0.0,0.0
val/traditional/judge/001558.npy,0,1,10,1.032,0.45,0.226,0.46,0.893,0.482,0.098,0.0,0.0,0.0,0.0
val/traditional/judge/003131.npy,1,0,6,0.696,0.286,0.441,0.469,0.946,0.743,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002220.npy,0,1,3,0.705,0.087,0.08,0.091,0.893,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004643.npy,1,1,29,2.719,0.529,0.09,0.306,0.91,0.835,0.73,0.538,0.057,0.0,0.0
val/traditional/judge/000006.npy,0,1,10,1.342,0.18,0.084,0.189,0.952,0.766,0.083,0.0,0.0,0.0,0.0
val/traditional/judge/000621.npy,0,1,6,0.682,0.139,0.11,0.144,0.914,0.65,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002361.npy,0,1,28,3.036,0.399,0.073,0.405,0.987,0.937,0.838,0.682,0.0,0.0,0.0
val/traditional/judge/003550.npy,1,0,8,1.395,0.068,0.11,0.11,0.964,0.805,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004638.npy,1,0,22,2.214,0.062,0.246,0.249,0.971,0.899,0.775,0.514,0.0,0.0,0.0
val/traditional/judge/002840.npy,1,0,13,1.135,0.097,0.206,0.211,0.837,0.524,0.258,0.0,0.0,0.0,0.0
val/traditional/judge/002609.npy,1,0,18,1.927,0.03,0.448,0.472,0.962,0.817,0.651,0.0,0.0,0.0,0.0
val/traditional/judge/001670.npy,0,1,6,0.66,0.089,0.022,0.106,0.886,0.411,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003237.npy,0,1,5,0.696,0.246,0.156,0.26,0.939,0.125,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000766.npy,1,0,10,1.258,0.389,0.557,0.566,0.939,0.693,0.112,0.0,0.0,0.0,0.0
val/traditional/judge/002820.npy,0,1,19,2.176,0.144,0.058,0.147,0.959,0.877,0.777,0.0,0.0,0.0,0.0
val/traditional/judge/000610.npy,1,0,4,0.695,0.11,0.132,0.134,0.969,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004480.npy,1,0,11,1.427,0.259,0.376,0.38,0.969,0.855,0.669,0.0,0.0,0.0,0.0
val/traditional/judge/001840.npy,0,1,5,0.703,0.114,0.061,0.115,0.931,0.179,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000650.npy,0,1,10,1.381,0.155,0.061,0.157,0.959,0.791,0.199,0.0,0.0,0.0,0.0
val/traditional/judge/003771.npy,1,0,23,2.062,0.079,0.312,0.326,0.951,0.85,0.73,0.411,0.0,0.0,0.0
val/traditional/judge/001846.npy,0,0,29,2.802,0.002,0.771,0.208,0.98,0.896,0.776,0.542,0.057,0.0,0.0
val/traditional/judge/003944.npy,0,0,29,2.931,0.006,0.523,0.169,0.977,0.917,0.817,0.623,0.071,0.0,0.0
val/traditional/judge/002198.npy,0,0,29,2.759,0.178,0.421,0.367,0.979,0.887,0.757,0.517,0.039,0.0,0.0
val/traditional/judge/000797.npy,0,0,29,2.72,0.109,0.519,0.483,0.974,0.883,0.748,0.512,0.031,0.0,0.0
val/traditional/judge/003215.npy,0,1,4,0.691,0.159,0.071,0.172,0.958,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000632.npy,1,0,26,2.9,0.02,0.246,0.247,0.982,0.917,0.814,0.607,0.0,0.0,0.0
val/traditional/judge/001582.npy,0,1,1,0.713,0.022,0.018,0.023,0.001,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002427.npy,0,1,5,0.707,0.072,0.04,0.081,0.926,0.113,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002094.npy,1,0,25,2.495,0.149,0.477,0.479,0.957,0.855,0.748,0.459,0.0,0.0,0.0
val/traditional/judge/003537.npy,1,0,9,1.128,0.025,0.177,0.188,0.942,0.652,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001133.npy,1,0,7,0.703,0.032,0.079,0.085,0.836,0.358,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001407.npy,0,1,14,1.448,0.328,0.1,0.332,0.963,0.849,0.688,0.0,0.0,0.0,0.0
val/traditional/judge/000018.npy,1,0,9,1.225,0.028,0.11,0.119,0.955,0.717,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002325.npy,0,1,5,0.708,0.189,0.121,0.191,0.961,0.085,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004091.npy,0,1,20,2.246,0.092,0.032,0.096,0.98,0.907,0.796,0.104,0.0,0.0,0.0
val/traditional/judge/002597.npy,1,1,29,2.503,0.78,0.034,0.282,0.969,0.843,0.663,0.389,0.028,0.0,0.0
val/traditional/judge/000600.npy,0,1,19,2.126,0.287,0.078,0.289,0.963,0.875,0.763,0.0,0.0,0.0,0.0
val/traditional/judge/000271.npy,1,0,9,1.282,0.321,0.447,0.449,0.926,0.709,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004310.npy,1,0,5,0.707,0.149,0.189,0.189,0.862,0.062,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001017.npy,1,1,29,2.682,0.483,0.12,0.4,0.976,0.881,0.74,0.478,0.051,0.0,0.0
val/traditional/judge/002200.npy,0,1,2,0.688,0.062,0.051,0.064,0.938,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001434.npy,0,0,29,2.908,0.062,0.581,0.549,0.981,0.904,0.803,0.608,0.07,0.0,0.0
val/traditional/judge/003986.npy,1,1,29,2.622,0.421,0.051,0.328,0.973,0.862,0.701,0.445,0.025,0.0,0.0
val/traditional/judge/004362.npy,0,1,28,2.679,0.268,0.054,0.268,0.975,0.868,0.726,0.477,0.0,0.0,0.0
val/traditional/judge/001226.npy,0,1,14,1.41,0.252,0.055,0.253,0.774,0.677,0.428,0.0,0.0,0.0,0.0
val/traditional/judge/003191.npy,1,0,15,1.397,0.023,0.21,0.223,0.99,0.851,0.627,0.0,0.0,0.0,0.0
val/traditional/judge/003094.npy,0,0,29,2.311,0.06,0.392,0.347,0.957,0.816,0.623,0.312,0.017,0.0,0.0
val/traditional/judge/003595.npy,1,0,6,0.696,0.059,0.183,0.193,0.952,0.762,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000972.npy,1,0,9,1.321,0.386,0.477,0.481,0.914,0.733,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001061.npy,0,0,29,2.943,0.025,0.412,0.158,0.98,0.913,0.817,0.628,0.072,0.0,0.0
val/traditional/judge/004102.npy,0,1,15,1.367,0.362,0.154,0.364,0.941,0.778,0.602,0.0,0.0,0.0,0.0
val/traditional/judge/004382.npy,0,1,10,1.427,0.144,0.046,0.152,0.969,0.847,0.149,0.0,0.0,0.0,0.0
val/traditional/judge/001880.npy,0,1,12,1.377,0.16,0.037,0.165,0.955,0.801,0.525,0.0,0.0,0.0,0.0
val/traditional/judge/000186.npy,0,1,26,2.66,0.239,0.027,0.245,0.976,0.873,0.735,0.477,0.0,0.0,0.0
val/traditional/judge/002217.npy,1,0,22,2.187,0.048,0.341,0.347,0.976,0.889,0.743,0.422,0.0,0.0,0.0
val/traditional/judge/003411.npy,0,0,29,2.677,0.261,0.534,0.476,0.977,0.879,0.722,0.469,0.007,0.0,0.0
val/traditional/judge/004084.npy,0,1,19,2.056,0.212,0.013,0.218,0.962,0.852,0.724,0.0,0.0,0.0,0.0
val/traditional/judge/004398.npy,0,0,29,2.864,0.09,0.756,0.33,0.978,0.903,0.79,0.589,0.058,0.0,0.0
val/traditional/judge/002320.npy,0,1,21,1.927,0.071,0.007,0.072,0.956,0.817,0.666,0.262,0.0,0.0,0.0
val/traditional/judge/004027.npy,1,1,29,2.672,0.457,0.072,0.446,0.975,0.876,0.757,0.494,0.091,0.0,0.0
val/traditional/judge/002721.npy,1,0,2,0.686,0.068,0.083,0.088,0.911,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001923.npy,1,0,10,1.317,0.163,0.242,0.245,0.947,0.742,0.133,0.0,0.0,0.0,0.0
val/traditional/judge/002089.npy,1,0,1,0.704,0.055,0.058,0.063,0.104,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001570.npy,0,0,29,2.839,0.317,0.662,0.521,0.98,0.897,0.78,0.566,0.051,0.0,0.0
val/traditional/judge/003585.npy,1,1,29,2.782,0.628,0.019,0.277,0.968,0.89,0.767,0.533,0.007,0.0,0.0
val/traditional/judge/001397.npy,1,0,10,1.34,0.109,0.22,0.23,0.954,0.752,0.041,0.0,0.0,0.0,0.0
val/traditional/judge/002833.npy,0,1,1,0.701,0.072,0.071,0.077,0.291,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001321.npy,0,1,9,1.22,0.268,0.17,0.276,0.93,0.697,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002601.npy,0,1,21,1.989,0.327,0.123,0.327,0.937,0.81,0.681,0.329,0.0,0.0,0.0
val/traditional/judge/000518.npy,0,0,29,2.458,0.064,0.384,0.225,0.965,0.832,0.664,0.38,0.051,0.0,0.0
val/traditional/judge/003441.npy,0,1,15,1.407,0.279,0.072,0.29,0.938,0.814,0.676,0.0,0.0,0.0,0.0
val/traditional/judge/004617.npy,0,1,1,0.698,0.019,0.018,0.024,0.045,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000957.npy,0,0,29,3.011,0.087,0.584,0.268,0.983,0.921,0.838,0.668,0.094,0.0,0.0
val/traditional/judge/000169.npy,0,0,29,2.647,0.072,0.602,0.453,0.974,0.873,0.738,0.463,0.048,0.0,0.0
val/traditional/judge/002131.npy,1,1,29,2.907,0.666,0.038,0.281,0.98,0.91,0.81,0.608,0.099,0.0,0.0
val/traditional/judge/004240.npy,0,1,20,1.906,0.292,0.09,0.294,0.963,0.807,0.585,0.029,0.0,0.0,0.0
val/traditional/judge/003535.npy,0,0,29,2.775,0.101,0.564,0.25,0.972,0.886,0.765,0.53,0.059,0.0,0.0
val/traditional/judge/000646.npy,0,0,29,2.545,0.056,0.322,0.281,0.947,0.843,0.681,0.412,0.043,0.0,0.0
val/traditional/judge/000426.npy,0,1,26,2.432,0.405,0.092,0.413,0.968,0.845,0.683,0.373,0.0,0.0,0.0
val/traditional/judge/002863.npy,0,1,15,1.443,0.413,0.22,0.416,0.978,0.87,0.709,0.0,0.0,0.0,0.0
val/traditional/judge/003308.npy,1,0,11,1.329,0.141,0.225,0.226,0.944,0.752,0.521,0.0,0.0,0.0,0.0
val/traditional/judge/001605.npy,1,0,12,1.421,0.108,0.259,0.267,0.969,0.84,0.599,0.0,0.0,0.0,0.0
val/traditional/judge/003872.npy,1,0,29,2.889,0.03,0.186,0.186,0.978,0.906,0.826,0.635,0.0,0.0,0.0
val/traditional/judge/001014.npy,1,0,1,0.706,0.083,0.087,0.089,0.429,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003800.npy,1,0,3,0.712,0.128,0.182,0.197,0.722,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003629.npy,1,0,10,1.395,0.091,0.14,0.142,0.911,0.789,0.228,0.0,0.0,0.0,0.0
val/traditional/judge/001446.npy,0,1,16,1.766,0.07,0.037,0.071,0.902,0.715,0.47,0.0,0.0,0.0,0.0
val/traditional/judge/003728.npy,1,1,29,2.46,0.641,0.075,0.267,0.959,0.836,0.664,0.375,0.027,0.0,0.0
val/traditional/judge/004718.npy,0,1,13,1.356,0.41,0.096,0.416,0.949,0.779,0.56,0.0,0.0,0.0,0.0
val/traditional/judge/002682.npy,0,0,29,2.632,0.14,0.585,0.268,0.934,0.848,0.649,0.44,0.034,0.0,0.0
val/traditional/judge/002380.npy,1,0,21,1.7,0.042,0.254,0.261,0.845,0.694,0.556,0.204,0.0,0.0,0.0
val/traditional/judge/001119.npy,0,1,19,1.995,0.164,0.026,0.168,0.948,0.835,0.698,0.0,0.0,0.0,0.0
val/traditional/judge/001733.npy,0,0,29,2.479,0.064,0.269,0.243,0.938,0.819,0.659,0.401,0.039,0.0,0.0
val/traditional/judge/003729.npy,0,1,5,0.666,0.085,0.045,0.096,0.847,0.203,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001861.npy,1,0,12,1.425,0.056,0.193,0.197,0.974,0.844,0.64,0.0,0.0,0.0,0.0
val/traditional/judge/003187.npy,0,0,29,2.781,0.09,0.622,0.268,0.964,0.881,0.747,0.521,0.017,0.0,0.0
val/traditional/judge/003157.npy,0,0,29,2.621,0.034,0.48,0.465,0.963,0.873,0.694,0.456,0.017,0.0,0.0
val/traditional/judge/002848.npy,0,1,12,1.406,0.07,0.02,0.074,0.961,0.806,0.553,0.0,0.0,0.0,0.0
val/traditional/judge/003552.npy,1,0,15,1.378,0.004,0.314,0.315,0.931,0.772,0.593,0.0,0.0,0.0,0.0
val/traditional/judge/003352.npy,0,1,1,0.706,0.104,0.094,0.11,0.063,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000520.npy,1,0,26,2.633,0.036,0.325,0.328,0.972,0.88,0.738,0.44,0.0,0.0,0.0
val/traditional/judge/002259.npy,0,1,7,0.68,0.147,0.082,0.147,0.868,0.675,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003234.npy,1,1,29,2.788,0.412,0.002,0.28,0.979,0.895,0.763,0.533,0.042,0.0,0.0
val/traditional/judge/003419.npy,0,1,3,0.707,0.128,0.113,0.128,0.94,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001643.npy,1,1,29,2.097,0.413,0.232,0.395,0.896,0.745,0.546,0.252,0.008,0.0,0.0
val/traditional/judge/000029.npy,0,1,9,1.358,0.502,0.303,0.521,0.924,0.759,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001157.npy,1,0,23,2.2,0.199,0.568,0.572,0.962,0.887,0.79,0.536,0.0,0.0,0.0
val/traditional/judge/002074.npy,0,1,14,1.425,0.204,0.082,0.212,0.965,0.85,0.667,0.0,0.0,0.0,0.0
val/traditional/judge/000790.npy,1,1,29,2.848,0.523,0.114,0.457,0.98,0.902,0.796,0.587,0.108,0.0,0.0
val/traditional/judge/001388.npy,0,0,29,2.808,0.068,0.383,0.232,0.961,0.881,0.761,0.547,0.064,0.0,0.0
val/traditional/judge/000932.npy,1,0,24,2.589,0.012,0.237,0.241,0.972,0.873,0.726,0.445,0.0,0.0,0.0
val/traditional/judge/003216.npy,1,0,19,1.371,0.165,0.411,0.42,0.859,0.584,0.351,0.0,0.0,0.0,0.0
val/traditional/judge/004335.npy,0,0,29,2.894,0.037,0.306,0.247,0.98,0.904,0.8,0.588,0.038,0.0,0.0
val/traditional/judge/002610.npy,1,0,12,1.323,0.082,0.246,0.268,0.948,0.751,0.449,0.0,0.0,0.0,0.0
val/traditional/judge/001478.npy,0,0,29,2.866,0.114,0.435,0.356,0.98,0.902,0.794,0.587,0.089,0.0,0.0
val/traditional/judge/004184.npy,1,0,17,2.091,0.126,0.344,0.351,0.956,0.86,0.756,0.0,0.0,0.0,0.0
val/traditional/judge/001200.npy,0,0,29,2.963,0.029,0.779,0.401,0.984,0.919,0.82,0.625,0.048,0.0,0.0
val/traditional/judge/004292.npy,1,0,9,1.349,0.092,0.131,0.133,0.942,0.771,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001580.npy,0,0,29,2.346,0.02,0.424,0.133,0.903,0.765,0.591,0.318,0.016,0.0,0.0
val/traditional/judge/003745.npy,1,1,29,2.809,0.377,0.034,0.201,0.978,0.893,0.769,0.552,0.02,0.0,0.0
val/traditional/judge/002727.npy,1,0,14,1.348,0.097,0.219,0.226,0.95,0.774,0.492,0.0,0.0,0.0,0.0
val/traditional/judge/003318.npy,1,1,29,2.628,0.465,0.162,0.4,0.938,0.851,0.726,0.49,0.047,0.0,0.0
val/traditional/judge/000060.npy,1,0,11,1.449,0.098,0.251,0.261,0.96,0.856,0.725,0.0,0.0,0.0,0.0
val/traditional/judge/002818.npy,0,1,27,2.437,0.354,0.021,0.362,0.959,0.847,0.721,0.418,0.0,0.0,0.0
val/traditional/judge/001517.npy,0,1,9,1.169,0.618,0.332,0.632,0.976,0.729,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001752.npy,1,0,7,0.71,0.107,0.205,0.214,0.917,0.628,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003486.npy,0,1,16,2.133,0.103,0.039,0.106,0.983,0.903,0.753,0.0,0.0,0.0,0.0
val/traditional/judge/001827.npy,0,1,10,1.391,0.155,0.063,0.163,0.961,0.797,0.195,0.0,0.0,0.0,0.0
val/traditional/judge/001359.npy,0,1,6,0.677,0.044,0.016,0.045,0.94,0.657,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000780.npy,1,1,29,2.965,0.299,0.028,0.144,0.981,0.917,0.823,0.641,0.061,0.0,0.0
val/traditional/judge/004119.npy,0,1,1,0.704,0.431,0.422,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000308.npy,0,1,6,0.683,0.263,0.187,0.264,0.942,0.681,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000848.npy,0,1,13,1.306,0.56,0.376,0.577,0.904,0.71,0.477,0.0,0.0,0.0,0.0
val/traditional/judge/003617.npy,0,1,7,0.708,0.106,0.06,0.112,0.898,0.643,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003217.npy,1,0,27,2.461,0.033,0.388,0.392,0.957,0.844,0.716,0.425,0.0,0.0,0.0
val/traditional/judge/000128.npy,1,0,21,1.905,0.135,0.365,0.379,0.936,0.792,0.638,0.235,0.0,0.0,0.0
val/traditional/judge/004428.npy,0,1,25,2.821,0.354,0.028,0.354,0.965,0.891,0.818,0.604,0.0,0.0,0.0
val/traditional/judge/004517.npy,1,0,14,1.433,0.033,0.123,0.127,0.959,0.848,0.684,0.0,0.0,0.0,0.0
val/traditional/judge/000316.npy,0,0,29,2.812,0.008,0.597,0.402,0.981,0.893,0.777,0.562,0.063,0.0,0.0
val/traditional/judge/002306.npy,1,0,14,1.438,0.035,0.148,0.148,0.967,0.848,0.654,0.0,0.0,0.0,0.0
val/traditional/judge/002155.npy,0,1,5,0.704,0.206,0.138,0.213,0.955,0.163,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004640.npy,0,0,29,2.875,0.283,0.61,0.55,0.957,0.886,0.786,0.604,0.098,0.0,0.0
val/traditional/judge/004489.npy,0,1,19,1.79,0.17,0.091,0.171,0.917,0.74,0.568,0.0,0.0,0.0,0.0
val/traditional/judge/002456.npy,1,0,7,0.715,0.017,0.053,0.058,0.869,0.528,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000514.npy,1,0,15,1.196,0.074,0.163,0.17,0.834,0.713,0.571,0.0,0.0,0.0,0.0
val/traditional/judge/001717.npy,1,0,23,1.983,0.082,0.359,0.37,0.943,0.817,0.686,0.32,0.0,0.0,0.0
val/traditional/judge/001884.npy,0,1,5,0.708,0.13,0.09,0.132,0.949,0.179,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001310.npy,1,1,29,2.757,0.55,0.169,0.467,0.972,0.884,0.759,0.526,0.082,0.0,0.0
val/traditional/judge/001528.npy,0,1,6,0.627,0.111,0.091,0.115,0.833,0.612,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000119.npy,1,0,2,0.687,0.086,0.092,0.095,0.95,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002046.npy,0,0,29,2.899,0.024,0.387,0.188,0.973,0.9,0.795,0.602,0.076,0.0,0.0
val/traditional/judge/000942.npy,0,1,1,0.71,0.086,0.07,0.092,0.46,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004707.npy,0,1,12,1.239,0.197,0.087,0.197,0.934,0.676,0.349,0.0,0.0,0.0,0.0
val/traditional/judge/003003.npy,1,0,7,0.706,0.001,0.028,0.028,0.859,0.404,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004701.npy,0,1,25,2.68,0.307,0.033,0.315,0.972,0.887,0.787,0.546,0.0,0.0,0.0
val/traditional/judge/004557.npy,0,0,29,2.144,0.058,0.375,0.264,0.81,0.662,0.476,0.225,0.007,0.0,0.0
val/traditional/judge/003278.npy,1,0,26,2.436,0.019,0.183,0.184,0.97,0.85,0.694,0.385,0.0,0.0,0.0
val/traditional/judge/004574.npy,0,0,29,2.706,0.135,0.683,0.357,0.971,0.876,0.748,0.496,0.061,0.0,0.0
val/traditional/judge/004243.npy,0,0,29,2.388,0.018,0.612,0.319,0.965,0.83,0.688,0.368,0.062,0.0,0.0
val/traditional/judge/000619.npy,1,1,29,2.94,0.47,0.04,0.201,0.984,0.92,0.824,0.626,0.098,0.0,0.0
val/traditional/judge/002857.npy,1,1,29,2.503,0.392,0.183,0.302,0.835,0.724,0.591,0.374,0.036,0.0,0.0
val/traditional/judge/001451.npy,1,0,7,0.709,0.121,0.294,0.314,0.926,0.741,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003354.npy,0,1,16,1.948,0.508,0.144,0.519,0.971,0.839,0.638,0.0,0.0,0.0,0.0
val/traditional/judge/003607.npy,0,1,14,1.412,0.114,0.058,0.116,0.948,0.836,0.665,0.0,0.0,0.0,0.0
val/traditional/judge/000931.npy,0,1,5,0.709,0.056,0.026,0.059,0.929,0.263,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003583.npy,0,1,8,1.283,0.072,0.006,0.079,0.947,0.728,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003511.npy,0,1,6,0.693,0.248,0.17,0.254,0.955,0.753,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000784.npy,1,0,21,1.869,0.212,0.551,0.572,0.92,0.767,0.623,0.181,0.0,0.0,0.0
val/traditional/judge/002116.npy,1,0,23,1.846,0.122,0.314,0.325,0.94,0.778,0.604,0.227,0.0,0.0,0.0
val/traditional/judge/004036.npy,0,1,7,0.767,0.11,0.066,0.116,0.596,0.323,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/000713.npy,1,0,18,2.163,0.027,0.15,0.159,0.975,0.887,0.739,0.0,0.0,0.0,0.0
val/traditional/judge/000593.npy,0,1,4,0.691,0.06,0.034,0.066,0.946,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002897.npy,1,0,23,1.798,0.229,0.449,0.451,0.908,0.736,0.57,0.206,0.0,0.0,0.0
val/traditional/judge/002778.npy,1,0,8,1.367,0.006,0.046,0.049,0.95,0.792,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002606.npy,0,1,16,1.627,0.401,0.131,0.403,0.954,0.76,0.503,0.0,0.0,0.0,0.0
val/traditional/judge/004646.npy,0,1,4,0.682,0.07,0.062,0.073,0.951,0.0,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003149.npy,0,1,9,1.348,0.06,0.026,0.061,0.942,0.791,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/001463.npy,1,0,8,1.375,0.003,0.072,0.083,0.966,0.827,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/003904.npy,0,1,19,2.119,0.31,0.045,0.317,0.97,0.879,0.76,0.0,0.0,0.0,0.0
val/traditional/judge/003966.npy,1,0,8,1.398,0.017,0.054,0.057,0.962,0.8,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/002020.npy,0,1,27,2.765,0.254,0.014,0.263,0.962,0.888,0.802,0.57,0.0,0.0,0.0
val/traditional/judge/000412.npy,1,0,26,2.607,0.067,0.28,0.288,0.975,0.879,0.743,0.453,0.0,0.0,0.0
val/traditional/judge/002287.npy,0,1,27,2.45,0.397,0.013,0.407,0.946,0.837,0.729,0.431,0.0,0.0,0.0
val/traditional/judge/001716.npy,0,1,25,2.415,0.2,0.011,0.201,0.929,0.825,0.707,0.427,0.0,0.0,0.0
val/traditional/judge/002139.npy,0,1,27,1.771,0.336,0.179,0.339,0.931,0.701,0.472,0.163,0.0,0.0,0.0
val/traditional/judge/001421.npy,1,1,29,3.113,0.702,0.116,0.412,0.985,0.937,0.866,0.713,0.136,0.0,0.0
val/traditional/judge/002817.npy,0,1,24,2.72,0.382,0.15,0.39,0.974,0.893,0.781,0.519,0.0,0.0,0.0
val/traditional/judge/003593.npy,1,0,27,2.523,0.117,0.337,0.338,0.948,0.847,0.734,0.458,0.0,0.0,0.0
val/traditional/judge/000736.npy,1,1,29,2.947,0.616,0.114,0.355,0.985,0.914,0.82,0.631,0.077,0.0,0.0
val/traditional/judge/003757.npy,0,0,29,2.751,0.031,0.579,0.237,0.979,0.893,0.758,0.519,0.025,0.0,0.0
val/traditional/judge/003142.npy,1,0,19,2.149,0.038,0.315,0.324,0.97,0.884,0.775,0.0,0.0,0.0,0.0
val/traditional/judge/000441.npy,0,1,15,1.343,0.288,0.019,0.294,0.912,0.743,0.551,0.0,0.0,0.0,0.0
val/traditional/judge/001054.npy,0,1,17,2.05,0.115,0.024,0.12,0.952,0.852,0.734,0.0,0.0,0.0,0.0
val/traditional/judge/004372.npy,0,0,29,2.821,0.1,0.598,0.274,0.978,0.897,0.785,0.557,0.067,0.0,0.0
val/traditional/judge/002546.npy,1,0,13,1.306,0.131,0.232,0.239,0.875,0.777,0.649,0.0,0.0,0.0,0.0
val/traditional/judge/000987.npy,1,1,29,2.636,0.467,0.188,0.37,0.975,0.87,0.734,0.471,0.066,0.0,0.0
val/traditional/judge/001493.npy,0,1,11,1.41,0.067,0.028,0.07,0.953,0.832,0.676,0.0,0.0,0.0,0.0
val/traditional/judge/004565.npy,1,0,15,1.272,0.101,0.249,0.26,0.887,0.65,0.415,0.0,0.0,0.0,0.0
val/traditional/judge/003532.npy,1,0,11,1.314,0.059,0.285,0.305,0.947,0.769,0.483,0.0,0.0,0.0,0.0
val/traditional/judge/001474.npy,1,1,29,2.308,0.625,0.045,0.396,0.963,0.816,0.642,0.323,0.031,0.0,0.0
val/traditional/judge/002138.npy,0,1,8,1.244,0.116,0.048,0.125,0.938,0.676,0.0,0.0,0.0,0.0,0.0
val/traditional/judge/004483.npy,1,0,16,2.147,0.11,0.317,0.327,0.976,0.892,0.765,0.0,0.0,0.0,0.0
val/traditional/judge/003454.npy,1,1,29,2.753,0.349,0.043,0.245,0.976,0.889,0.76,0.515,0.058,0.0,0.0
val/traditional/judge/001481.npy,0,1,20,1.78,0.527,0.183,0.53,0.954,0.774,0.568,0.106,0.0,0.0,0.0
val/traditional/judge/002515.npy,1,1,29,2.864,0.679,0.129,0.381,0.977,0.903,0.783,0.582,0.036,0.0,0.0
